,brand,model,biz30day,total_sold_price,submarket,target_score,sku
398,midea/美的, MJ-WBL2501A,674.0,143956.0,"{'3': '全自动', '7': '手持', '5': '小容量'}","{'质量': {'质量': 33.0, '噪音': 5.0, '挺好': 7.0, '声音': 17.0, '性能': 1.0, '密闭性': 1.0, '塑料味': 0.0, '橡胶': 1.0, '焦味': 1.0, '实用性': 1.0, '刀头': 2.0, '成品': 1.0, '气味': 1.0, '杯盖': -1.0, '底盘': 1.0, '按钮开关': 1.0}, '款式': {'大小': 1.0, '颜值': 4.0, '塑料': -1.0, '外形': 1.0}, '功能': {'榨汁机': 7.0, '蔬菜汁': 1.0, '果汁': 9.0, '榨汁': 7.0, '转速': 1.0, '功率': 1.0, '苹果': 1.0, '纤维': 0.0, '果汁机': 1.0, '便携': 1.0, '果粒': 0.0, '鲜果汁': 1.0, '出汁': 1.0}, '服务': {'态度': 10.0, '客服': 14.0, '包装': 17.0, '服务态度': 9.0, '热情周到': 3.0, '卖家': 1.0, '赠品': 1.0, '实体店': 1.0, '售后服务': 1.0}, '物流': {'邮政': 1.0, '物流业': 1.0}}","{'书名': 'Midea/美的 MJ-WBL2501A家用多功能双杯便捷式随身杯搅拌机料理机', '颜色分类': '灰色', '产品功能': '榨汁\xa0搅拌\xa0打蛋\xa0制奶昔', '适用人数': '1-3人'}"
399,midea/美的, MJ-WBL2501B,9063.0,804526.0,"{'4': '婴儿辅食', '5': '小容量', '3': '全自动'}","{'质量': {'质量': 655.0, '声音': 1074.0, '实物': 9.0, '噪音': 114.0, '挺好': 237.0, '吸盘': 25.0, '杂音': 6.0, '料子': 2.0, '塑料味': -4.0, '大清洗': 2.0, '噪声': 6.0, '气味': -1.0, '商品': 20.0, '底座': 4.0, '刀子': 0.0, '滤网': 0.0, '软绵': 0.0, '清洗液': 2.0, '性能': 2.0, '使用寿命': 2.0, '盖子': -3.0, '轰炸机': 1.0, '刀头': 2.0, '寿命': -1.0, '塑料件': -1.0, '浮沫': 1.0, '声响': 3.0, '实力': 0.0, '很稳': 2.0, '实用性': 4.0, '稳定性': 3.0, '嗓音': 0.0, '磨碎': 1.0, '底盘': 1.0, '朋友们': 3.0, '把手': -1.0, '物美': 4.0, '好货': -1.0, '小块': 1.0, '开关': 2.0, '用料': 1.0, '颗粒物': 1.0, '燥音': 0.0, '电压': -1.0, '焦味': 0.0, '很响': 1.0, '耐脏': 1.0, '洗盘': 3.0, '烂货': -1.0, '裂纹': 1.0, '成品': 1.0, '电线': 1.0, '塑料杯': 0.0, '液体': -1.0}, '款式': {'颜色': 74.0, '大小': 23.0, '外形': 14.0, '款式': 15.0, '杯底': 1.0, '档位': 1.0, '很漂亮': 9.0, '机身': 1.0, '样式': 5.0, '容积': 2.0, '粉色': 1.0, '外型': 4.0, '容量大': 2.0, '体积': 1.0, '塑料': 3.0, '杏色': 4.0, '风格': 0.0, '外表': 3.0, '颜值': 6.0, '外观设计': 2.0, '分量': 1.0, '色差': -1.0, '淡绿色': 1.0, '美观大方': 2.0, '手感': 1.0, '美感': 1.0, '体型': 1.0, '按键': 1.0, '神器': 0.0, '够大': 1.0, '体积小': 1.0}, '功能': {'果汁': 118.0, '功率': 9.0, '榨汁机': 86.0, '榨汁': 55.0, '豆浆': 15.0, '水果': 16.0, '过滤网': -2.0, '米糊': 8.0, '绞肉': -4.0, '饮料': 1.0, '辅食': 8.0, '很给力': 13.0, '水果汁': 6.0, '速度快': 7.0, '鲜果汁': 1.0, '果汁机': 10.0, '绿豆沙': 1.0, '苹果汁': 10.0, '蔬果': 1.0, '面膜': 1.0, '效率': 2.0, '橙汁': 2.0, '蔬菜水果': 1.0, '搅碎': 0.0, '蔬菜汁': 7.0, '蔬果汁': 2.0, '用途': 2.0, '肉馅': 1.0, '破壁': 1.0, '苹果': 6.0, '胡萝卜汁': 2.0, '虾皮': 0.0, '胡萝卜': 0.0, '转速': 2.0, '糊状': 1.0, '豆浆渣': 1.0, '燕麦': 0.0, '蒜泥': 1.0, '香蕉': 0.0, '渣渣': 1.0, '红萝卜': 0.0, '地盘': 2.0, '苹果泥': 7.0, '西蓝花': 1.0, '水温': 1.0, '黄瓜汁': 5.0, '西瓜': 3.0, '果肉': 4.0, '细粉': -1.0, '西瓜汁': 7.0, '绞肉机': 1.0, '水果机': 1.0, '黄瓜': 3.0, '食材': 2.0, '梨汁': 2.0, '水蜜桃': 1.0, '食物': 3.0, '猪肉馅': 2.0, '花生': 3.0, '山楂糕': 1.0, '出汁': 1.0, '芒果汁': 2.0, '凤梨汁': 1.0, '菠萝': 1.0, '玉米': -1.0, '豆沙': 1.0, '满杯': -1.0, '果子': 1.0, '芹菜汁': 1.0, '哈密瓜': 1.0, '香蕉泥': 2.0, '过滤器': 1.0, '椰子汁': 1.0, '番茄汁': 1.0, '简介': 1.0, '省时省力': 1.0, '草莓汁': 1.0, '不方便': 0.0, '饺子': 0.0, '芍药': 3.0, '西红柿': 1.0, '米浆': 1.0, '西瓜籽': 1.0, '梨子': 1.0, '苹果梨': -1.0, '百合': 1.0, '筛网': 1.0, '柠檬': 1.0}, '服务': {'亲们': 3.0, '售后服务': 6.0, '好评': 129.0, '服务态度': 170.0, '卖家': 43.0, '包装': 178.0, '客服': 106.0, '态度': 157.0, '果泥': 6.0, '店家': 9.0, '差评': -2.0, '店铺': 1.0, '信誉': 2.0, '包裹': 2.0, '店主': 0.0, '实体店': 3.0, '天猫': 1.0, '纸箱': -1.0, '箱子': -1.0, '老客户': 2.0, '说明书': 1.0, '简心': 2.0, '五星': 3.0, '外包装': 2.0, '包换': 1.0, '客户': 2.0, '产品包装': 1.0, '问题解答': 1.0, '赠品': 1.0, '配货': 1.0, '妹子': 1.0, '盒子': -1.0, '睡莲': 1.0, '买家': 1.0, '橙橙': 1.0}, '物流': {'小哥': 11.0, '一家': -1.0, '邮政': 1.0, '顺丰': 1.0, '送货员': -1.0, '快递哥': 1.0, '派件员': 1.0, '路上': -1.0}}","{'书名': '美的多功能料理机家用小型豆浆果蔬榨汁婴儿辅食奶昔果汁搅拌机', '颜色分类': 'WBL2501B WBL25B36', '产品功能': '豆浆,婴儿辅食,DIY面膜,奶昔,料理\xa0榨汁\xa0碎冰\xa0搅拌', '适用人数': '1-3人'}"
400,midea/美的, MJ-WBL2501C,3.0,356.4,"{'3': '全自动', '5': '小容量'}",,"{'书名': 'Midea/美的 MJ-WBL2501C榨汁家用全自动便携式随行杯迷你果汁机', '颜色分类': '黑色', '产品功能': '豆浆,婴儿辅食,DIY面膜,奶昔,料理\xa0榨汁\xa0碎冰\xa0搅拌', '适用人数': '1-3人'}"
401,midea/美的, MJ-WBL2521H,294.0,30286.0,"{'3': '全自动', '5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 287.0, '质量': 227.0, '噪音': 34.0, '挺好': 65.0, '燥音': 0.0, '吸盘': 7.0, '盖子': 1.0, '刀头': 1.0, '开关': 4.0, '实物': 5.0, '零件': -1.0, '塑料味': 3.0, '底座': 3.0, '气味': 3.0, '商品': 3.0, '压着': -2.0, '实用性': 1.0, '噪声': 1.0, '电源线': 2.0, '浓度': 1.0, '把手': 2.0, '杯盖': 2.0, '新鲜感': -1.0, '物件': 1.0, '杂音': 0.0, '性能': 4.0, '滤网': -1.0, '物美': 1.0, '罐子': -1.0, '好呀': 2.0, '马力足': 1.0, '灰尘': 2.0, '硬度': 1.0, '实力': -1.0, '齿轮': -1.0, '退钱': -1.0}, '款式': {'很漂亮': 45.0, '外形': 17.0, '颜色': 85.0, '颜值': 23.0, '外表': 5.0, '粉色': 13.0, '手感': 5.0, '蓝色': 3.0, '样式': 8.0, '款型': 1.0, '容积': 1.0, '美观大方': 2.0, '外型': 2.0, '大小': 7.0, '塑料': 1.0, '款式': 15.0, '外观设计': 2.0, '粉红色': 3.0, '按键': 2.0, '机身': 1.0, '光泽度': 1.0, '形状': 1.0}, '功能': {'果汁': 45.0, '榨汁机': 36.0, '水果汁': -1.0, '豆子': 1.0, '榨汁': 25.0, '胡萝卜汁': 1.0, '果汁机': 6.0, '绞肉': -3.0, '水果': 0.0, '苹果': 3.0, '功率': 5.0, '西瓜汁': 3.0, '肉末': -1.0, '出汁': 1.0, '黑芝麻': 1.0, '过滤网': 1.0, '很给力': 9.0, '米糊': 2.0, '豆浆': 5.0, '芝麻': 1.0, '速度快': 4.0, '辣椒面': 1.0, '蔬菜汁': 1.0, '虾皮': 0.0, '苹果汁': 1.0, '胡萝卜': -1.0, '用途': 3.0, '过滤器': 0.0, '图案': 1.0, '果肉': 2.0, '红豆汤': 1.0, '豆酱': 1.0, '菠萝汁': 1.0, '渣渣': 1.0, '一块': 1.0, '瓜籽': 0.0, '辅食': 1.0, '豆渣': 0.0, '核桃': -1.0, '橙子': 1.0, '绞肉机': 0.0, '大米': 1.0, '香蕉': 1.0}, '服务': {'包装': 85.0, '态度': 48.0, '店家': 8.0, '服务态度': 39.0, '好评': 36.0, '客服': 47.0, '卖家': 6.0, '售后服务': 1.0, '保修卡': 1.0, '箱子': -3.0, '外包装': 3.0, '说明书': 1.0, '有问必答': 3.0, '果泥': 1.0, '亲们': 1.0, '店主': 1.0, '淘宝': 1.0, '芭比': 1.0, '睡莲': 1.0, '服务业': 1.0}, '物流': {'物流配送': 2.0, '快递哥': 1.0, '小哥': 3.0, '自提': 0.0}}","{'书名': 'Midea/美的 MJ-WBL2521H搅拌料理机家用多功能迷你婴儿辅食果蔬汁', '颜色分类': '红色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-3人'}"
402,midea/美的, MJ-WBL2531H,126.0,16584.0,"{'5': '小容量', '4': '婴儿辅食'}","{'质量': {'声音': 1.0}, '款式': {'颜色': 2.0}, '服务': {'客服': 2.0}, '物流': {}}","{'书名': 'Midea/美的 MJ-WBL2531H料理机多功能家用辅食搅拌机豆浆绞肉果汁', '颜色分类': '蓝色', '产品功能': '榨汁\xa0切菜\xa0绞肉\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '5人及以上'}"
403,midea/美的, MJ-WBL4531J,13.0,6487.0,{'3': '全自动'},,"{'书名': 'Midea/美的MJ-BL45J11多功能家用料理机全自动果汁机绞肉榨汁研磨', '颜色分类': '金色', '产品功能': '点动 清洗\xa0碎冰\xa0干磨\xa0搅拌\xa0绞肉\xa0切丝 切片', '适用人数': '5人及以上'}"
404,midea/美的, MJ-WBL8005P,3.0,1622.2,"{'3': '全自动', '6': '智能'}",,"{'书名': 'Midea/美的 MJ-WBL8005P全自动加热破壁机智能预约多功能搅拌机', '颜色分类': 'WBL8005P【裸机单杯】+普通快递 WBL8005P【裸机单杯】+顺丰快递 WBL8005P【加购不锈钢杯】+普快 WBL8005P【加购不锈钢杯】+顺丰 BL80Y21【不带加热】+普快 BL80Y21【不带加热】+顺丰', '产品功能': '米糊,粥,豆浆,汤羹,果蔬汁 榨汁 搅拌 混合', '适用人数': '5人及以上'}"
405,panasonic/松下, MK-GB1,4.0,1226.0,{'7': '手持'},{'质量': {'噪音': 1.0}},"{'书名': 'Panasonic/松下 MK-GB1 搅拌机 电动打蛋机 手持台式 料理机', '颜色分类': '白色', '产品功能': '搅拌\xa0和面\xa0打蛋\xa0制奶昔', '适用人数': '1-3人'}"
406,panasonic/松下, MK-GH1,73.0,14527.0,"{'5': '小容量', '7': '手持', '3': '全自动'}",{'服务': {'包装': 1.0}},"{'书名': 'Panasonic/松下 MK-GH1料理机家用手持式5档转速小巧便携一机多用', '颜色分类': '保修卡', '产品功能': '搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合', '适用人数': '4-5人'}"
407,braun/博朗, MQ300,2395.0,489162.75,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'质量': 95.0, '噪音': 7.0, '声音': 7.0, '挺好': 21.0, '刀头': 2.0, '粗细': 1.0, '噪声': 3.0, '刀子': 1.0, '寿命': -1.0, '残次品': 1.0, '毛刺': 2.0, '实用性': 0.0, '清洗液': 1.0, '商品': 3.0, '实物': 2.0, '燥音': 1.0, '成品': 1.0, '真品': 1.0}, '款式': {'神器': 7.0, '大小': 2.0, '颜值': 2.0, '手感': 4.0, '机身': 1.0, '塑料': 0.0, '款式': 1.0, '印象': 1.0, '外形': 1.0, '产品设计': 1.0, '颜色': 1.0, '体积小': 1.0}, '功能': {'辅食': 23.0, '果汁': 5.0, '榨汁机': 2.0, '食物': 9.0, '榨汁': 2.0, '米糊': 1.0, '转速': 2.0, '西红柿': 1.0, '绞肉': 1.0, '菜泥': 1.0, '哈密瓜': 2.0, '苹果': 0.0, '苹果泥': 14.0, '土豆泥': 7.0, '功率': -1.0, '橙汁': 1.0, '肉松': 1.0, '干粉': 1.0, '蔬菜': -1.0, '苹果酱': 1.0, '香蕉泥': 3.0, '核桃': 0.0, '果肉': 1.0, '打蛋器': -1.0, '栗子': 1.0, '胡萝卜': 1.0, '西瓜汁': 2.0, '机械': 1.0, '碾磨': 1.0, '水果': 4.0, '食材': 0.0, '黄瓜汁': 1.0, '省时省力': 1.0, '一段时间': 1.0, '水蜜桃': 1.0, '葡萄汁': 1.0, '桃子': 1.0, '蔬菜泥': 2.0, '果酱': 1.0, '虾皮': 0.0, '用途': 2.0, '南瓜': 1.0, '玉米糊': 1.0, '苹果汁': 1.0, '很给力': 1.0, '效率': 1.0}, '服务': {'果泥': 12.0, '包装': 51.0, '态度': 11.0, '服务态度': 23.0, '客服': 7.0, '店家': 2.0, '卖家': 5.0, '包装盒': -1.0, '有问必答': 1.0, '售后服务': 2.0, '客户': 1.0, '赠品': 2.0, '淘宝': 1.0, '外包装': -1.0}, '物流': {'顺丰': 1.0, '配送员': 1.0}}","{'书名': '德国Braun/博朗 MQ300 进口婴儿辅食料理机 手持式家用搅拌料理棒', '颜色分类': 'MQ300 MQ325 MQ505 MQ525 MQ545 MQ705 MQ745 MQ787', '产品功能': '绞肉 搅拌 打蛋 制奶昔 绞肉', '适用人数': '1-3人'}"
408,braun/博朗, MQ3000,79.0,29113.4,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'声音': 5.0, '噪音': 1.0, '商品': 1.0}, '功能': {'橙汁': 1.0, '功率': 2.0}, '服务': {'包装': 3.0, '卖家': 1.0}}","{'书名': 'Braun/博朗 MQ3000多功能进口料理机婴儿辅食 手持家用搅拌料理棒', '颜色分类': '黑色', '产品功能': '榨汁 搅拌 制奶昔 混合', '适用人数': '1-3人'}"
409,braun/博朗, MQ3025,1405.0,535485.0,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'用料': 1.0, '质量': 21.0, '声音': -5.0, '商品': 1.0, '挺好': 3.0, '噪音': -1.0, '损失': 1.0, '火力': 1.0, '实用性': 1.0, '噪声': -1.0, '性能': 1.0, '三文鱼': -1.0, '成品': 1.0, '刀头': 1.0}, '款式': {'机身': 0.0, '手感': 6.0, '颜值': 2.0, '大小': 1.0, '颜色': -1.0}, '功能': {'辅食': 13.0, '虾皮': 0.0, '牛肉': -1.0, '肉松': 1.0, '苹果泥': 3.0, '果汁': 1.0, '香蕉': 2.0, '核桃': 1.0, '设备': 1.0, '榨汁': 1.0, '香蕉泥': 1.0, '枣泥': 1.0, '奥利奥': 0.0, '一体机': 1.0, '西瓜汁': 2.0, '省时省力': 1.0, '肉馅': 1.0, '果肉': 1.0, '草莓汁': 1.0, '速度快': 1.0, '菜泥': 1.0, '油菜': -1.0, '馄饨': 1.0, '南瓜': 1.0, '打蛋器': 1.0, '转速': 1.0, '小米': 1.0}, '服务': {'包装': 14.0, '果泥': 1.0, '客服': 10.0, '态度': 16.0, '服务态度': 8.0, '包裹': 1.0, '卖家': 1.0, '妮妮': 1.0}, '物流': {'顺丰': 0.0}}","{'书名': 'Braun/博朗 MQ3025多功能料理机辅食手持家用搅拌料理棒老5系升级', '颜色分类': '蓝色', '产品功能': '榨汁\xa0绞肉\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合', '适用人数': '1-3人'}"
410,braun/博朗, MQ325,267.0,64987.44,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'声音': 1.0, '质量': 11.0, '噪音': 2.0, '期待值': -1.0, '刮刀': 1.0, '实用性': 1.0, '刀头': 1.0, '挺好': 1.0}, '款式': {'按键': -1.0, '外表': 1.0, '神器': 2.0, '大小': 1.0, '分量': -1.0, '颜值': 1.0}, '功能': {'很给力': 1.0, '土豆泥': 2.0, '食物': 3.0, '香蕉泥': 1.0, '绞肉': 2.0, '辅食': 3.0, '打蛋器': -1.0, '苹果泥': 1.0, '水果': -1.0, '米糊': 1.0, '胡萝卜': 1.0}, '服务': {'店家': 1.0, '亲们': 1.0, '包装': 5.0, '保修卡': 1.0, '赠品': 1.0, '客服': 2.0, '服务态度': 2.0, '态度': 3.0, '果泥': 1.0, '卖家': 1.0}, '物流': {'顺丰': 0.0}}","{'书名': 'Braun/博朗MQ325MQ300多功能婴儿辅食机料理棒家用手持搅拌棒小型', '颜色分类': '开发票MQ300 开发票MQ325', '产品功能': '切菜\xa0搅拌\xa0打蛋\xa0制奶昔', '适用人数': '1-3人'}"
411,braun/博朗, MQ500,19.0,6566.4,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'挺好': 2.0, '声音': -1.0, '质量': 13.0, '噪音': 2.0, '实用性': 1.0, '实物': 2.0}, '款式': {'大小': 1.0, '体积': 1.0, '神器': 1.0}, '功能': {'苹果泥': 2.0, '果汁': 1.0, '苹果': 1.0, '辅食': 3.0, '糊状': 1.0, '曲奇饼干': 1.0, '香蕉': 1.0, '土豆泥': 1.0, '打蛋器': 1.0, '蔬菜泥': 1.0, '转速': 1.0, '核桃': 0.0}, '服务': {'包装': 13.0, '保修卡': 1.0, '态度': 3.0, '果泥': 1.0, '服务态度': 5.0, '客服': 1.0, '卖家': 4.0, '发票': 1.0, '外包装': 1.0}, '物流': {'申通': -1.0}}","{'书名': '博朗MQ525/545/535/MQ3000婴儿辅食料理机棒手持搅拌棒粉碎机', '颜色分类': '白色', '产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
412,braun/博朗, MQ5025,4825.0,2500787.25,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'质量': 72.0, '实物': 3.0, '成品': 1.0, '噪音': 1.0, '声音': -8.0, '实用性': 2.0, '挺好': 9.0, '刀头': 3.0, '高品质': 1.0, '刀子': 1.0, '触感': 1.0, '商品': 3.0, '不锈钢': -1.0, '语法': 1.0, '二宝': 1.0, '电钻': -1.0, '原料': -1.0, '清洗液': 1.0, '粗细': 0.0, '马达': 1.0, '厨房': 0.0, '玻璃': 1.0, '朋友们': 1.0}, '款式': {'颜色': 7.0, '神器': 2.0, '手感': 12.0, '机身': 5.0, '档位': 2.0, '颜值': 18.0, '产品设计': 3.0, '升级版': 1.0, '分量': -5.0, '体积': 1.0, '尺寸': 1.0, '外表': 1.0, '按键': 0.0, '白色': 1.0}, '功能': {'肉肉': 1.0, '辅食': 24.0, '粉末': 1.0, '米糊': 4.0, '绞肉': 6.0, '草莓汁': 1.0, '单手操作': 4.0, '用途': 3.0, '出汁': -1.0, '苹果泥': 17.0, '效率': 0.0, '食物': 4.0, '胡萝卜': 2.0, '功率': 4.0, '果汁': 2.0, '土豆泥': 8.0, '菜泥': 1.0, '蔬菜泥': 4.0, '肉松': 2.0, '打蛋': 2.0, '打蛋器': 0.0, '香蕉泥': 1.0, '果子': 1.0, '研磨机': 1.0, '红薯': 1.0, '美食': -1.0, '效率高': 2.0, '黑芝麻': 0.0, '榨汁': 2.0, '虾皮': 0.0, '猪肉': -1.0, '果肉': 2.0, '核桃': 0.0, '碎肉': 1.0, '蔬菜': 1.0, '红萝卜': 1.0, '黄瓜汁': 1.0, '搅碎': 1.0, '功能性': 1.0, '西瓜汁': 1.0, '南瓜': 2.0, '馄饨': 1.0, '西红柿': 1.0, '奶茶': 1.0, '奶油': 1.0, '米粉': 0.0, '蛋糕': 1.0}, '服务': {'包装': 53.0, '店家': 4.0, '果泥': 9.0, '服务态度': 25.0, '态度': 31.0, '赠品': 1.0, '客服': 26.0, '好评': 10.0, '说明书': 4.0, '店铺': 1.0, '卖家': 2.0, '店主': 1.0, '素质': 1.0, '淘宝': 0.0, '差评': -1.0, '口碑': 1.0}, '物流': {'顺丰': 3.0, '物流配送': 1.0}}","{'书名': 'Braun/博朗 MQ5025多功能小型料理机婴儿辅食手持家用搅拌料理棒', '颜色分类': '黑色', '产品功能': '榨汁 绞肉 搅拌 打蛋 制奶昔 混合 绞肉', '适用人数': '1-3人'}"
413,braun/博朗, MQ5035,7.0,6293.0,"{'7': '手持', '4': '婴儿辅食'}",{'服务': {'赠品': 1.0}},"{'书名': 'Braun/博朗 MQ5035多功能进口料理机婴儿辅食 手持家用搅拌料理棒', '颜色分类': '灰色', '产品功能': '榨汁\xa0绞肉\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-3人'}"
414,braun/博朗, MQ505,2653.0,872569.0,"{'7': '手持', '4': '婴儿辅食'}","{'质量': {'声音': -1.0, '噪音': 2.0, '刀头': 2.0, '商品': 2.0, '质量': 58.0, '挺好': 7.0, '噪声': 1.0, '缝隙': 1.0, '眼光': 1.0, '用料': 1.0, '厨房': 2.0, '三文鱼': -1.0, '成品': 2.0, '实用性': 1.0, '电线': 1.0}, '款式': {'手感': 9.0, '产品设计': 1.0, '颜值': 6.0, '很漂亮': 1.0, '分量': -1.0, '款式': 1.0, '档位': 1.0, '按键': -1.0, '机身': 1.0}, '功能': {'西蓝花': 1.0, '碎冰': 1.0, '菜泥': 2.0, '榨汁': 2.0, '蔬菜泥': 4.0, '打鸡蛋': 1.0, '打蛋器': 2.0, '打蛋': -1.0, '食物': 3.0, '水果': -1.0, '速度快': 1.0, '苹果泥': 6.0, '一段时间': 1.0, '辅食': 23.0, '萝卜': 1.0, '粉末': 1.0, '土豆泥': 3.0, '效率': 1.0, '西红柿': 1.0, '果肉': 1.0, '西瓜汁': 1.0, '香蕉泥': 2.0, '果汁': 3.0, '西兰': -1.0, '莴苣': 1.0, '巧克力': 1.0, '苹果': 2.0, '蔬菜水果': 1.0, '土豆': 1.0, '胡萝卜': 2.0, '用途': 0.0, '蛋糕': 1.0, '搅碎': 1.0, '绞肉': 1.0, '橙汁': 1.0}, '服务': {'果泥': 7.0, '客服': 8.0, '服务态度': 4.0, '态度': 14.0, '包装': 15.0, '卖家': 2.0, '发票': 3.0, '赠品': 4.0, '有问必答': 1.0, '店家': 2.0, '保修卡': 1.0, '淘宝': 1.0, '买家': 1.0, '口碑': 1.0, '好评': 1.0, '说明书': 1.0}, '物流': {'顺丰': 2.0, '申通': 1.0}}","{'书名': 'Braun/博朗 MQ505进口料理棒电动家用手持搅拌棒婴儿辅食机料理机', '颜色分类': 'MQ505全国联保', '产品功能': '搅拌 打蛋 制奶昔', '适用人数': '1-3人'}"
415,braun/博朗, MQ525,299.0,111829.79,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'质量': 58.0, '声音': 1.0, '噪音': 6.0, '挺好': 14.0, '马力好': 1.0, '蒸锅': 1.0, '宝物': 0.0, '够劲': 1.0, '工艺': 1.0, '浆糊': 0.0, '不锈钢': 1.0, '削皮刀': 1.0, '挺棒': 2.0}, '款式': {'档位': 1.0, '手感': 7.0, '颜值': 6.0, '設計': 2.0, '神器': 2.0, '科技感': 1.0, '机身': -1.0, '塑料': -1.0, '按键': 1.0, '样式': 1.0, '体积小': 1.0, '分量': -1.0, '外观设计': 1.0, '外形': 1.0, '大小': 1.0, '灰色': 1.0}, '功能': {'苹果汁': 3.0, '打鸡蛋': 1.0, '果汁': 6.0, '辅食': 17.0, '梨汁': 1.0, '肉馅': 1.0, '省时省力': 2.0, '绞肉': 4.0, '很给力': 3.0, '胡萝卜': 1.0, '肉圆': 1.0, '稀饭': 1.0, '苹果泥': 8.0, '榨汁': 2.0, '蔬菜泥': 3.0, '苹果': -1.0, '食物': 5.0, '土豆泥': 3.0, '黄瓜': 1.0, '香蕉泥': 2.0, '用途': 1.0, '速度快': 3.0, '芒果': 1.0, '桃子': 1.0, '生肉': -1.0, '西蓝花': 1.0, '菜泥': 1.0, '蔬菜': 1.0, '功率': 2.0, '木瓜牛奶': 1.0, '虾皮': 0.0, '牛肉': 1.0, '米糊': 2.0, '肉松': 1.0, '果蔬': 1.0, '功能性': 1.0, '绞肉机': 1.0}, '服务': {'包装': 47.0, '服务态度': 15.0, '态度': 11.0, '赠品': 5.0, '客服': 16.0, '卖家': 10.0, '店主': 1.0, '店家': 2.0, '果泥': 8.0, '店铺': 3.0, '外包装': 0.0, '差评': 0.0, '包装盒': 1.0, '盒子': -1.0, '产品包装': 1.0, '好评': 1.0, '天猫': 1.0, '京东': 1.0, '非常感谢': 1.0, '发票': 3.0, '信誉度': 0.0}, '物流': {'一家': 1.0, '顺丰': 1.0, '小哥': 1.0}}","{'书名': 'Braun/博朗 MQ525MQ505MQ545料理棒婴儿辅食机多功能手持家用搅拌', '颜色分类': '白色', '产品功能': '宝宝辅食 榨汁 切菜 绞肉 搅拌 打蛋 制奶昔 绞肉', '适用人数': '1-3人'}"
416,braun/博朗, MQ530,17.0,7973.0,"{'4': '婴儿辅食', '7': '手持'}","{'质量': {'质量': 1.0, '刀头': 1.0}, '功能': {'芒果汁': 1.0}, '服务': {'包装': 1.0, '客服': 1.0}, '物流': {}}","{'书名': 'Braun/博朗 MQ530多功能料理机婴儿辅食手持家用搅拌料理棒均质机', '颜色分类': '白色', '产品功能': '搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-3人'}"
